,State,County,Year,MME,Population,fips,_merge,Prescription Rate Per Capita
2263,SC,McCormick,2006,596860.47,10085,45065.0,both,59.18299157164105
2264,SC,McCormick,2007,589077.54,10076,45065.0,both,58.463431917427556
2265,SC,McCormick,2008,647532.405,10137,45065.0,both,63.878110387688665
2266,SC,McCormick,2009,776074.6125,10140,45065.0,both,76.53595784023669
2267,SC,McCormick,2010,954824.25,10233,45065.0,both,93.3083406625623
2268,SC,McCormick,2011,1189268.6325,10017,45065.0,both,118.72503069781372
2269,SC,McCormick,2012,1364683.8075,9926,45065.0,both,137.48577548861576
2270,SC,McCormick,2013,1626452.9625,9881,45065.0,both,164.604084859832
2271,SC,McCormick,2014,1558242.0375,9816,45065.0,both,158.7451138447433
2272,SC,Newberry,2006,4739850.777,37607,45071.0,both,126.03639686760442
2273,SC,Newberry,2007,6151949.4665,38104,45071.0,both,161.45153964150745
2274,SC,Newberry,2008,7100161.433,38371,45071.0,both,185.03978090224388
2275,SC,Newberry,2009,8393926.6838625,38763,45071.0,both,216.5448155164074
2276,SC,Newberry,2010,9509778.0338625,37508,45071.0,both,253.53999237129412
2277,SC,Newberry,2011,10890070.2188625,37507,45071.0,both,290.3476742704695
2278,SC,Newberry,2012,11458420.1738625,37542,45071.0,both,305.2160293501279
2279,SC,Newberry,2013,12053696.835,37474,45071.0,both,321.65492968458136
2280,SC,Newberry,2014,12635244.7875,37675,45071.0,both,335.3747786994028
2281,SC,Oconee,2006,37000081.9345875,69947,45073.0,both,528.9731072753299
2282,SC,Oconee,2007,40377620.9176625,70687,45073.0,both,571.2170684519431
2283,SC,Oconee,2008,43739527.14845,71093,45073.0,both,615.2437954292266
2284,SC,Oconee,2009,50823202.148625,71514,45073.0,both,710.6748629446682
2285,SC,Oconee,2010,58142295.050025,74273,45073.0,both,782.818723493396
2286,SC,Oconee,2011,58510859.8695375,74265,45073.0,both,787.8658839229449
2287,SC,Oconee,2012,60204822.7809,74574,45073.0,both,807.3165282927025
2288,SC,Oconee,2013,60414263.907262504,74962,45073.0,both,805.9318575713362
2289,SC,Oconee,2014,59391798.3468,75254,45073.0,both,789.2178269168417
2290,SC,Orangeburg,2006,22353442.803225,89844,45075.0,both,248.80284496710965
2291,SC,Orangeburg,2007,24098801.4964,90615,45075.0,both,265.9471555084699
2292,SC,Orangeburg,2008,26707121.126175,90601,45075.0,both,294.77733276867804
2293,SC,Orangeburg,2009,28680033.0075,90112,45075.0,both,318.27096288507636
2294,SC,Orangeburg,2010,30787606.2863625,92501,45075.0,both,332.83538865917666
2295,SC,Orangeburg,2011,30876494.9663625,91706,45075.0,both,336.69001991540904
2296,SC,Orangeburg,2012,33246580.917262506,91471,45075.0,both,363.4658079310656
2297,SC,Orangeburg,2013,34077980.798625,90682,45075.0,both,375.7965285131007
2298,SC,Orangeburg,2014,33409196.985,90058,45075.0,both,370.9742275533545
2299,SC,Pickens,2006,34773885.1333125,114948,45077.0,both,302.51840078394144
2300,SC,Pickens,2007,40924323.82685,116113,45077.0,both,352.45255765375106
2301,SC,Pickens,2008,44509816.5901,117525,45077.0,both,378.72636962433523
2302,SC,Pickens,2009,56189717.9502,118144,45077.0,both,475.60365274749455
2303,SC,Pickens,2010,63833603.661075,119224,45077.0,both,535.4090087656429
2304,SC,Pickens,2011,69852290.2651875,119735,45077.0,both,583.3907400942707
2305,SC,Pickens,2012,70694602.8309,119863,45077.0,both,589.7950395943702
2306,SC,Pickens,2013,70494564.375,119333,45077.0,both,590.7382230816287
2307,SC,Pickens,2014,70334022.94500001,120651,45077.0,both,582.9543306313251
2308,SC,Richland,2006,43270164.57665,351707,45079.0,both,123.02901158251045
2309,SC,Richland,2007,52035753.0715375,360159,45079.0,both,144.4799465556532
2310,SC,Richland,2008,60292186.626075,366432,45079.0,both,164.53854091912007
2311,SC,Richland,2009,66408390.321075,372023,45079.0,both,178.50614161241376
2312,SC,Richland,2010,75351290.7429,384504,45079.0,both,195.97010887507022
2313,SC,Richland,2011,88014741.9013125,389333,45079.0,both,226.06545528201437
2314,SC,Richland,2012,93646138.1171625,393205,45079.0,both,238.16110709976348
2315,SC,Richland,2013,90631114.4120625,397015,45079.0,both,228.28133549629734
2316,SC,Richland,2014,91446533.6574375,400688,45079.0,both,228.22378922612484
2317,SC,Saluda,2006,1208958.468,18910,45081.0,both,63.93222993125331
2318,SC,Saluda,2007,1434320.0055,18958,45081.0,both,75.65777009705666
2319,SC,Saluda,2008,1571300.078,18973,45081.0,both,82.81769240499658
2320,SC,Saluda,2009,1806824.055,19094,45081.0,both,94.62784408714779
2321,SC,Saluda,2010,1676751.84,19875,45081.0,both,84.3648724528302
2322,SC,Saluda,2011,1935457.3575,19797,45081.0,both,97.76518449765116
2323,SC,Saluda,2012,2755254.13545,19858,45081.0,both,138.74781626800282
2324,SC,Saluda,2013,2562465.975,20053,45081.0,both,127.7846693761532
2325,SC,Saluda,2014,2865482.7375,20061,45081.0,both,142.8384795124869
2326,SC,Spartanburg,2006,119718415.98475,270735,45083.0,both,442.1977800607605
2327,SC,Spartanburg,2007,121761967.2062625,276725,45083.0,both,440.0107225811275
2328,SC,Spartanburg,2008,129662944.6515875,282520,45083.0,both,458.9513827395848
2329,SC,Spartanburg,2009,145677621.125175,286822,45083.0,both,507.90253580678956
2330,SC,Spartanburg,2010,166763044.7547375,284307,45083.0,both,586.5597567233219
2331,SC,Spartanburg,2011,180812431.346775,286180,45083.0,both,631.813653458575
2332,SC,Spartanburg,2012,185512703.492925,288283,45083.0,both,643.5089946092035
2333,SC,Spartanburg,2013,186612489.6808875,290545,45083.0,both,642.2842922125229
2334,SC,Spartanburg,2014,193186537.8427125,293146,45083.0,both,659.0113385231676
2335,SC,Sumter,2006,11583251.100175,104291,45085.0,both,111.0666414184829
2336,SC,Sumter,2007,14691711.9570875,104223,45085.0,both,140.96420134795102
2337,SC,Sumter,2008,16369887.674,104313,45085.0,both,156.93046575211144
2338,SC,Sumter,2009,17944262.5088625,104495,45085.0,both,171.7236471492655
2339,SC,Sumter,2010,19639197.0225,107456,45085.0,both,182.76501100450417
2340,SC,Sumter,2011,22424574.3075,107316,45085.0,both,208.9583501761154
2341,SC,Sumter,2012,26060171.265225,107944,45085.0,both,241.4230644151134
2342,SC,Sumter,2013,27941538.480225,107840,45085.0,both,259.10180341454935
2343,SC,Sumter,2014,29098943.34,107784,45085.0,both,269.97460977510576
2344,SC,Union,2006,9284766.846,28055,45087.0,both,330.94873805025844
2345,SC,Union,2007,10503297.8525,27706,45087.0,both,379.0983127300945
2346,SC,Union,2008,11860310.4615875,27644,45087.0,both,429.03742083589566
2347,SC,Union,2009,13193126.4038625,27362,45087.0,both,482.1696661012536
2348,SC,Union,2010,14638348.7213625,28961,45087.0,both,505.4503891910673
2349,SC,Union,2011,15319083.6938625,28654,45087.0,both,534.6228691932191
2350,SC,Union,2012,16326811.1025,28193,45087.0,both,579.1086830950945
2351,SC,Union,2013,17502946.8863625,27991,45087.0,both,625.3062372320568
2352,SC,Union,2014,19004665.44,27912,45087.0,both,680.8779535683577
2353,SC,Williamsburg,2006,5731818.8028625,35233,45089.0,both,162.68324590192432
2354,SC,Williamsburg,2007,5909894.6935,35270,45089.0,both,167.56151668556848
2355,SC,Williamsburg,2008,6356472.369,34909,45089.0,both,182.08692225500587
2356,SC,Williamsburg,2009,7717159.3990875,34445,45089.0,both,224.04294960335318
2357,SC,Williamsburg,2010,7855760.2125,34423,45089.0,both,228.21253849170614
2358,SC,Williamsburg,2011,9585502.920225,34101,45089.0,both,281.0915492280285
2359,SC,Williamsburg,2012,8618199.24,33554,45089.0,both,256.84565893783156
2360,SC,Williamsburg,2013,8566181.175,33069,45089.0,both,259.0396194320966
2361,SC,Williamsburg,2014,8290138.350000001,32728,45089.0,both,253.30415393546812
2362,SC,York,2006,26753481.6883625,199590,45091.0,both,134.04219494144246
2363,SC,York,2007,31440219.780862503,210624,45091.0,both,149.27178185231742
2364,SC,York,2008,33288981.1260875,220032,45091.0,both,151.29154453028423
2365,SC,York,2009,39441012.818175,227003,45091.0,both,173.74665893479383
2366,SC,York,2010,52095172.2502125,226073,45091.0,both,230.43517912449738
2367,SC,York,2011,52965039.0715875,230131,45091.0,both,230.15169217353377
2368,SC,York,2012,56444171.4061125,234151,45091.0,both,241.0588526468497
2369,SC,York,2013,58137036.0427125,238736,45091.0,both,243.52018984448304
2370,SC,York,2014,62178127.0293,244661,45091.0,both,254.13992025414757
2371,AL,Autauga,2006,17100542.22475,49105,1001.0,both,348.24441960594646
2372,AL,Autauga,2007,19152437.28865,49834,1001.0,both,384.3247037895814
2373,AL,Autauga,2008,21785835.2903875,50354,1001.0,both,432.6535188939806
2374,AL,Autauga,2009,24439987.6933875,50756,1001.0,both,481.51918380856455
2375,AL,Autauga,2010,26169308.1579375,54571,1001.0,both,479.5460621564109
2376,AL,Autauga,2011,28682158.8579375,55229,1001.0,both,519.3314899407467
2377,AL,Autauga,2012,30312245.5968,54970,1001.0,both,551.432519497908
2378,AL,Autauga,2013,30072881.512725,54747,1001.0,both,549.3064736465012
2379,AL,Autauga,2014,30332700.8895375,54922,1001.0,both,552.286895771048
2380,AL,Baldwin,2006,51039829.050325,168516,1003.0,both,302.8782373799817
2381,AL,Baldwin,2007,60323051.7814875,172815,1003.0,both,349.0614343748373
2382,AL,Baldwin,2008,66828523.216175005,176212,1003.0,both,379.2506935746431
2383,AL,Baldwin,2009,76385375.6083125,179878,1003.0,both,424.6510168464876
2384,AL,Baldwin,2010,92720141.2313625,182265,1003.0,both,508.71062042280477
2385,AL,Baldwin,2011,107700165.8989125,186579,1003.0,both,577.2362693492435
2386,AL,Baldwin,2012,128853860.15625,190203,1003.0,both,677.4544048003975
2387,AL,Baldwin,2013,130901802.879975,194978,1003.0,both,671.3670407942178
2388,AL,Baldwin,2014,130957420.54755,199306,1003.0,both,657.0671256638034
2389,AL,Barbour,2006,5764019.1225000005,29556,1005.0,both,195.02027075720667
2390,AL,Barbour,2007,6377610.1124875005,29736,1005.0,both,214.47437827843356
2391,AL,Barbour,2008,7119044.022725,29836,1005.0,both,238.60584604923582
2392,AL,Barbour,2009,7917186.180000001,29737,1005.0,both,266.24024548542224
2393,AL,Barbour,2010,8600487.532725,27457,1005.0,both,313.2347864925156
2394,AL,Barbour,2011,9242986.620225,27344,1005.0,both,338.02613444357075
2395,AL,Barbour,2012,10364466.27795,27172,1005.0,both,381.43921234910937
2396,AL,Barbour,2013,9880306.2638625,26946,1005.0,both,366.67061025244936
2397,AL,Barbour,2014,9098820.3,26768,1005.0,both,339.91408771667665
2398,AL,Bibb,2006,6278096.5395,21285,1007.0,both,294.9540305144468
2399,AL,Bibb,2007,7108871.0805,21485,1007.0,both,330.87601026297415
2400,AL,Bibb,2008,8592971.6075,21589,1007.0,both,398.02545775626476
2401,AL,Bibb,2009,8668235.5313625,21587,1007.0,both,401.5488734591421
2402,AL,Bibb,2010,9217115.22,22915,1007.0,both,402.23064455596773
2403,AL,Bibb,2011,10732565.910225,22736,1007.0,both,472.0516322231263
2404,AL,Bibb,2012,11418213.2738625,22657,1007.0,both,503.9596272173059
2405,AL,Bibb,2013,11987932.545,22510,1007.0,both,532.5603085295425
2406,AL,Bibb,2014,12888845.355,22541,1007.0,both,571.7956326249945
2407,AL,Blount,2006,10417469.8250875,55978,1009.0,both,186.099357338374
2408,AL,Blount,2007,10633793.00895,56866,1009.0,both,186.99737996254353
2409,AL,Blount,2008,11026019.067725,57794,1009.0,both,190.78137986166385
2410,AL,Blount,2009,12821946.7163625,58345,1009.0,both,219.76084868219215
2411,AL,Blount,2010,13645768.3840875,57322,1009.0,both,238.0546454081766
2412,AL,Blount,2011,16131819.7165875,57561,1009.0,both,280.25607123898993
2413,AL,Blount,2012,17702566.9613625,57585,1009.0,both,307.4162882931753
2414,AL,Blount,2013,17276035.77,57630,1009.0,both,299.7750437272254
2415,AL,Blount,2014,16955899.0313625,57536,1009.0,both,294.70069228591666
2416,AL,Bullock,2006,549354.8185,10739,1011.0,both,51.15511858646057
2417,AL,Bullock,2007,747080.4358625,10966,1011.0,both,68.1269775544866
2418,AL,Bullock,2008,956744.6143125,10921,1011.0,both,87.60595314646095
2419,AL,Bullock,2009,1421681.52,10985,1011.0,both,129.4202567137005
2420,AL,Bullock,2010,1981900.395,10914,1011.0,both,181.5924862561847
2421,AL,Bullock,2011,2419820.1525,10680,1011.0,both,226.5749206460674
2422,AL,Bullock,2012,2551083.165225,10610,1011.0,both,240.4413916328935
2423,AL,Bullock,2013,2541195.9075,10557,1011.0,both,240.71193591929529
2424,AL,Bullock,2014,2454815.5725,10668,1011.0,both,230.11019614735656
2425,AL,Butler,2006,3828924.5140875,20231,1013.0,both,189.26026959060354
2426,AL,Butler,2007,4782530.345225,20243,1013.0,both,236.25600677888653
2427,AL,Butler,2008,5867209.0625,20171,1013.0,both,290.873484829706
2428,AL,Butler,2009,6636663.4275,19964,1013.0,both,332.43154816169107
2429,AL,Butler,2010,7285018.0275,20947,1013.0,both,347.7833593115959
2430,AL,Butler,2011,9228787.93545,20867,1013.0,both,442.26711724013995
2431,AL,Butler,2012,9417761.2320375,20672,1013.0,both,455.5805549553744
2432,AL,Butler,2013,8380924.891125,20359,1013.0,both,411.6570013814529
2433,AL,Butler,2014,9204578.265225,20332,1013.0,both,452.7138631332383
2434,AL,Calhoun,2006,45576375.991987504,112453,1015.0,both,405.29266441969094
2435,AL,Calhoun,2007,56226580.392425,112808,1015.0,both,498.42724268159174
2436,AL,Calhoun,2008,59673021.32175,113422,1015.0,both,526.1150510637266
2437,AL,Calhoun,2009,66364387.19775,114081,1015.0,both,581.7304125818498
2438,AL,Calhoun,2010,73286819.8720125,118572,1015.0,both,618.0786346862033
2439,AL,Calhoun,2011,80762310.4470375,117767,1015.0,both,685.780485594755
2440,AL,Calhoun,2012,90543829.4831625,117227,1015.0,both,772.3803345915404
2441,AL,Calhoun,2013,90873484.8415875,116528,1015.0,both,779.8424828503664
2442,AL,Calhoun,2014,92471952.9047625,115991,1015.0,both,797.2338621510505
2443,AL,Chambers,2006,13604605.5375,34822,1017.0,both,390.6899528315433
2444,AL,Chambers,2007,13984611.9238625,34731,1017.0,both,402.655032215096
2445,AL,Chambers,2008,16042111.992725,34473,1017.0,both,465.3529426718011
2446,AL,Chambers,2009,16464606.5745375,34320,1017.0,both,479.7379538035402
2447,AL,Chambers,2010,17417905.5294375,34215,1017.0,both,509.07220603353795
2448,AL,Chambers,2011,23379941.8463625,34016,1017.0,both,687.3219028210989
2449,AL,Chambers,2012,20636669.9475,34088,1017.0,both,605.3939787461863
2450,AL,Chambers,2013,19744697.6288625,34125,1017.0,both,578.5991979153846
2451,AL,Chambers,2014,19115609.5393125,33964,1017.0,both,562.8197367598781
2452,AL,Cherokee,2006,10096068.205,24531,1019.0,both,411.5636625086625
2453,AL,Cherokee,2007,13337293.3793,24474,1019.0,both,544.9576440017978
2454,AL,Cherokee,2008,14371870.397475,24413,1019.0,both,588.6974315927989
2455,AL,Cherokee,2009,16394432.9820375,24448,1019.0,both,670.5838098019265
2456,AL,Cherokee,2010,18188329.6763625,25989,1019.0,both,699.8472306115087
2457,AL,Cherokee,2011,21144365.2275,25993,1019.0,both,813.4638259339052
2458,AL,Cherokee,2012,23015141.58,25961,1019.0,both,886.5275443935133
2459,AL,Cherokee,2013,23133047.535,26022,1019.0,both,888.9803833294905
2460,AL,Cherokee,2014,23018138.5688625,25900,1019.0,both,888.7312188750001
2461,AL,Chilton,2006,14249522.6598125,41821,1021.0,both,340.72649290577704
2462,AL,Chilton,2007,15265744.7809875,42362,1021.0,both,360.3641183368939
2463,AL,Chilton,2008,16460104.0466125,42696,1021.0,both,385.51864452436996
2464,AL,Chilton,2009,17669297.582925,42971,1021.0,both,411.1912122809569
2465,AL,Chilton,2010,18234600.925425,43643,1021.0,both,417.8127288551429
2466,AL,Chilton,2011,21731331.113175,43682,1021.0,both,497.489380366627
2467,AL,Chilton,2012,24499144.937475,43572,1021.0,both,562.26808357374
2468,AL,Chilton,2013,26607012.9047625,43617,1021.0,both,610.0147397749157
2469,AL,Chilton,2014,27653192.5988625,43751,1021.0,both,632.0585266362483
2470,AL,Choctaw,2006,4168146.56495,14389,1023.0,both,289.6759027694767
2471,AL,Choctaw,2007,4858175.1879375,14178,1023.0,both,342.6558885553322
2472,AL,Choctaw,2008,5140032.9368,14083,1023.0,both,364.98139152169284
2473,AL,Choctaw,2009,5125220.4645375,13990,1023.0,both,366.3488537911008
2474,AL,Choctaw,2010,5948738.655,13859,1023.0,both,429.232892344325
2475,AL,Choctaw,2011,6700893.96,13608,1023.0,both,492.42313051146385
2476,AL,Choctaw,2012,7934546.0926125,13565,1023.0,both,584.9278357989311
2477,AL,Choctaw,2013,8058070.2375,13401,1023.0,both,601.3036517797179
2478,AL,Choctaw,2014,7297914.99,13322,1023.0,both,547.8092621228044
2479,AL,Clarke,2006,5063858.75745,26729,1025.0,both,189.45185968236748
2480,AL,Clarke,2007,6270496.200175,26416,1025.0,both,237.37493186610388
2481,AL,Clarke,2008,6588210.366125001,26264,1025.0,both,250.8456581680247
2482,AL,Clarke,2009,7651943.5509,26042,1025.0,both,293.8308713194071
2483,AL,Clarke,2010,8976019.0393125,25833,1025.0,both,347.46328491899897
2484,AL,Clarke,2011,10119839.37795,25589,1025.0,both,395.47615686232365
2485,AL,Clarke,2012,11857815.008175,25161,1025.0,both,471.2775727584357
2486,AL,Clarke,2013,13053498.885,25131,1025.0,both,519.4182040109824
2487,AL,Clarke,2014,13664457.6375,24873,1025.0,both,549.369100530696
2488,AL,Clay,2006,3244174.99,13777,1027.0,both,235.47760688103364
2489,AL,Clay,2007,3829993.1488625,13772,1027.0,both,278.09999628685017
2490,AL,Clay,2008,4652726.585,13807,1027.0,both,336.98316687187656
2491,AL,Clay,2009,4836376.935,13640,1027.0,both,354.5730890762463
2492,AL,Clay,2010,4433261.115,13932,1027.0,both,318.2070854866495
2493,AL,Clay,2011,5531536.3463625,13687,1027.0,both,404.1452726209177
2494,AL,Clay,2012,6418337.79,13433,1027.0,both,477.80375120970746
2495,AL,Clay,2013,7667663.22,13406,1027.0,both,571.957572728629
2496,AL,Clay,2014,7451438.1375,13443,1027.0,both,554.2987530685115
2497,AL,Cleburne,2006,1793585.835,14433,1029.0,both,124.26978694658075
2498,AL,Cleburne,2007,1972837.32,14692,1029.0,both,134.27969779471823
2499,AL,Cleburne,2008,2148062.175,14736,1029.0,both,145.7696915716612
2500,AL,Cleburne,2009,2736044.5125,14759,1029.0,both,185.38142912798972
2501,AL,Cleburne,2010,2597359.1663625003,14972,1029.0,both,173.4811091612677
2502,AL,Cleburne,2011,3046828.3538625,14928,1029.0,both,204.10157783108923
2503,AL,Cleburne,2012,3372837.2213625,14889,1029.0,both,226.53215268738666
2504,AL,Cleburne,2013,3350305.215,14974,1029.0,both,223.74149959930546
2505,AL,Cleburne,2014,3609769.65,15029,1029.0,both,240.1869485661055
2506,AL,Coffee,2006,10784062.700225,45639,1031.0,both,236.29051250520388
2507,AL,Coffee,2007,12088153.191725,46806,1031.0,both,258.26076126404735
2508,AL,Coffee,2008,13586458.572225,47773,1031.0,both,284.3961771759153
2509,AL,Coffee,2009,14369579.903175,48635,1031.0,both,295.4575902780919
2510,AL,Coffee,2010,17131127.12295,49948,1031.0,both,342.9792408695043
2511,AL,Coffee,2011,19775634.7163625,50449,1031.0,both,391.9926007723146
2512,AL,Coffee,2012,20508224.951587506,51159,1031.0,both,400.8722795908346
2513,AL,Coffee,2013,19095074.985,50709,1031.0,both,376.5618526297107
2514,AL,Coffee,2014,19010513.520225,50693,1031.0,both,375.01259582634685
2515,AL,Colbert,2006,29690486.37445,54462,1033.0,both,545.1596778386764
2516,AL,Colbert,2007,32719147.86305,54606,1033.0,both,599.1859477539098
2517,AL,Colbert,2008,37824047.9776875,54626,1033.0,both,692.4184084078553
2518,AL,Colbert,2009,36736277.4890625,54639,1033.0,both,672.3453483603745
2519,AL,Colbert,2010,39369203.619075,54428,1033.0,both,723.3262956396524
2520,AL,Colbert,2011,45453635.0154375,54545,1033.0,both,833.3235863129067
2521,AL,Colbert,2012,46857438.024075,54578,1033.0,both,858.5407677832643
2522,AL,Colbert,2013,54862526.2170375,54544,1033.0,both,1005.8398030404352
2523,AL,Colbert,2014,53838376.9388625,54484,1033.0,both,988.1502264676327
2524,AL,Conecuh,2006,4305366.1295,13309,1035.0,both,323.492834134796
2525,AL,Conecuh,2007,5453305.5135,13118,1035.0,both,415.71165676932463
2526,AL,Conecuh,2008,6171998.8485,13038,1035.0,both,473.38540025310635
2527,AL,Conecuh,2009,6636305.2238625,12931,1035.0,both,513.2089725359601
2528,AL,Conecuh,2010,7116748.6688625,13228,1035.0,both,538.0064007304582
2529,AL,Conecuh,2011,7520159.5918125,13194,1035.0,both,569.9681364114371
2530,AL,Conecuh,2012,8843059.8118125,13043,1035.0,both,677.9927786408418
2531,AL,Conecuh,2013,9823028.752725,12908,1035.0,both,761.0031571680353
2532,AL,Conecuh,2014,5792404.395225,12674,1035.0,both,457.0304872356793
2533,AL,Coosa,2006,983094.235,10857,1037.0,both,90.54934466242976
2534,AL,Coosa,2007,1203578.6225,10783,1037.0,both,111.6181602986182
2535,AL,Coosa,2008,915119.3565875,10724,1037.0,both,85.33377066276576
2536,AL,Coosa,2009,1037495.925,10556,1037.0,both,98.28494931792346
2537,AL,Coosa,2010,1312869.6900000002,11539,1037.0,both,113.77673021925645
2538,AL,Coosa,2011,1278147.885,11483,1037.0,both,111.3078363668031
2539,AL,Coosa,2012,1292180.19,11343,1037.0,both,113.91873313938112
2540,AL,Coosa,2013,1309096.5225,11252,1037.0,both,116.34345205296836
2541,AL,Coosa,2014,971869.3125,11037,1037.0,both,88.05556876868714
2542,AL,Covington,2006,11899533.5808625,36717,1039.0,both,324.08784979335184
2543,AL,Covington,2007,14586954.119225,36804,1039.0,both,396.3415422026138
2544,AL,Covington,2008,15956115.8985875,36646,1039.0,both,435.41221138971514
2545,AL,Covington,2009,17503630.57545,36678,1039.0,both,477.2242372934729
2546,AL,Covington,2010,20543037.0465375,37765,1039.0,both,543.9702647037601
2547,AL,Covington,2011,20687100.218625,38023,1039.0,both,544.0680698162954
2548,AL,Covington,2012,21573633.7390875,37809,1039.0,both,570.5951952997302
2549,AL,Covington,2013,25542237.63,37820,1039.0,both,675.3632371760973
2550,AL,Covington,2014,29859679.327725,37766,1039.0,both,790.6497730160727
2551,AL,Crenshaw,2006,2077159.1725,13688,1041.0,both,151.75037788573934
2552,AL,Crenshaw,2007,2453027.2575000003,13741,1041.0,both,178.51883105305293
2553,AL,Crenshaw,2008,2787044.915,13686,1041.0,both,203.64203675288616
2554,AL,Crenshaw,2009,3148803.8925,13781,1041.0,both,228.4887811116755
2555,AL,Crenshaw,2010,3399614.9625,13906,1041.0,both,244.47108891845247
2556,AL,Crenshaw,2011,3699543.015,13894,1041.0,both,266.2691100475025
2557,AL,Crenshaw,2012,4222298.8388625,13914,1041.0,both,303.45686638367835
2558,AL,Crenshaw,2013,4352516.1450000005,13847,1041.0,both,314.32917924460173
2559,AL,Crenshaw,2014,4267377.36,13851,1041.0,both,308.0916439246264
2560,AL,Cullman,2006,27960221.2343625,79871,1043.0,both,350.06724886833143
2561,AL,Cullman,2007,34198798.652175,80602,1043.0,both,424.2921844640952
2562,AL,Cullman,2008,36166498.5222625,81518,1043.0,both,443.6627312036912
2563,AL,Cullman,2009,38865786.37545,81778,1043.0,both,475.25968323326566
2564,AL,Cullman,2010,41407026.06,80406,1043.0,both,514.9743310200731
2565,AL,Cullman,2011,46268256.001125,80419,1043.0,both,575.3398575103521
2566,AL,Cullman,2012,48024926.2386,80292,1043.0,both,598.1284092885967
2567,AL,Cullman,2013,51854367.8908875,80704,1043.0,both,642.525375333162
2568,AL,Cullman,2014,58294925.9304375,81081,1043.0,both,718.9714721135346
2569,AL,Dale,2006,9251308.9000875,48038,1045.0,both,192.583140432314
2570,AL,Dale,2007,10493278.55145,48263,1045.0,both,217.4186965470443
2571,AL,Dale,2008,11876191.552175,48400,1045.0,both,245.3758585160124
2572,AL,Dale,2009,14692996.021125,48147,1045.0,both,305.1695021730326
2573,AL,Dale,2010,18105013.05045,50251,1045.0,both,360.2915971911007
2574,AL,Dale,2011,19705991.71545,50134,1045.0,both,393.0664163132804
2575,AL,Dale,2012,18810003.7959,50313,1045.0,both,373.8597141076859
2576,AL,Dale,2013,15290382.765225,49807,1045.0,both,306.99264692161745
2577,AL,Dale,2014,13669610.062725,49465,1045.0,both,276.3491370206206
2578,AL,Dallas,2006,8232200.157000001,43050,1047.0,both,191.22416160278746
2579,AL,Dallas,2007,11929823.3588625,42780,1047.0,both,278.8645011421809
2580,AL,Dallas,2008,14590618.2033625,42627,1047.0,both,342.28583300167736
2581,AL,Dallas,2009,14264774.5945125,41925,1047.0,both,340.2450708291592
2582,AL,Dallas,2010,13622154.91245,43820,1047.0,both,310.86615500798723
2583,AL,Dallas,2011,14112426.709725,43254,1047.0,both,326.26870832119573
2584,AL,Dallas,2012,15074965.9660875,42794,1047.0,both,352.26821437789175
2585,AL,Dallas,2013,15076130.5236,41981,1047.0,both,359.11794677592246
2586,AL,Dallas,2014,14210207.1672375,41560,1047.0,both,341.9202879508542
2587,AL,DeKalb,2006,17888295.64795,67447,1049.0,both,265.2200342187199
2588,AL,DeKalb,2007,21424878.8302875,68275,1049.0,both,313.80269249780304
2589,AL,DeKalb,2008,23249607.3399875,68894,1049.0,both,337.46926205456936
2590,AL,DeKalb,2009,26028511.5402,69380,1049.0,both,375.1587134649755
2591,AL,DeKalb,2010,31037884.238025,71109,1049.0,both,436.4832051923807
2592,AL,DeKalb,2011,36443499.7254,71335,1049.0,both,510.87824665872296
2593,AL,DeKalb,2012,42960008.8012875,70913,1049.0,both,605.8128805901246
2594,AL,DeKalb,2013,41144068.552875,70881,1049.0,both,580.4668183698734
2595,AL,DeKalb,2014,42317195.2135875,70963,1049.0,both,596.327596262665
2596,AL,Elmore,2006,14626803.8582625,75511,1051.0,both,193.70427961836685
2597,AL,Elmore,2007,17853367.1609625,77459,1051.0,both,230.48796345114835
2598,AL,Elmore,2008,21185536.576925,78125,1051.0,both,271.17486818464
2599,AL,Elmore,2009,23500109.2867875,79233,1051.0,both,296.5949703632009
2600,AL,Elmore,2010,25948456.7836125,79303,1051.0,both,327.20649639499766
2601,AL,Elmore,2011,31638542.57655,80005,1051.0,both,395.45706614024124
2602,AL,Elmore,2012,35330042.862,80211,1051.0,both,440.46381246961147
2603,AL,Elmore,2013,33897904.8142875,80557,1051.0,both,420.7940317326551
2604,AL,Elmore,2014,36579029.1536625,80563,1051.0,both,454.0425400452131
2605,AL,Escambia,2006,12538987.860725,37572,1053.0,both,333.7322437114074
2606,AL,Escambia,2007,13072930.0904875,37623,1053.0,both,347.4717617012865
2607,AL,Escambia,2008,14679322.1192625,37532,1053.0,both,391.1148385181312
2608,AL,Escambia,2009,15402684.0720375,37434,1053.0,both,411.46241577276004
2609,AL,Escambia,2010,19566889.9988625,38319,1053.0,both,510.63154045936744
2610,AL,Escambia,2011,18713274.7463625,38211,1053.0,both,489.7352790129151
2611,AL,Escambia,2012,17929682.310225,38029,1053.0,both,471.4739359495385
2612,AL,Escambia,2013,21216484.298175,37775,1053.0,both,561.6541177544673
2613,AL,Escambia,2014,22246247.5545375,37749,1053.0,both,589.3201821117779
2614,AL,Etowah,2006,65594549.8576,102854,1055.0,both,637.7442769129057
2615,AL,Etowah,2007,81248682.40548751,103216,1055.0,both,787.1713920854083
2616,AL,Etowah,2008,89648582.787625,103435,1055.0,both,866.7141952687679
2617,AL,Etowah,2009,95393816.1019875,103645,1055.0,both,920.3899474358386
